user_id,event_type,event_date,channel,device,revenue
2426,add_to_cart,2026-05-19 07:00:00,search,tablet,0
2427,view_product,2026-05-24 22:00:00,referral,tablet,0
2428,view_product,2026-05-04 06:00:00,paid_social,mobile,0
2429,view_product,2026-05-10 20:00:00,search,tablet,0
2430,view_product,2026-05-05 15:00:00,organic,mobile,0
2431,view_product,2026-05-17 02:00:00,organic,desktop,0
2432,view_product,2026-05-24 01:00:00,search,desktop,0
2433,view_product,2026-05-28 23:00:00,search,mobile,0
2435,view_product,2026-05-17 17:00:00,paid_social,mobile,0
2435,add_to_cart,2026-05-18 09:00:00,paid_social,mobile,0
2436,view_product,2026-05-19 10:00:00,organic,mobile,0
2436,add_to_cart,2026-05-20 19:00:00,organic,mobile,0
2437,view_product,2026-05-18 02:00:00,organic,tablet,0
2438,view_product,2026-05-04 22:00:00,organic,mobile,0
2438,add_to_cart,2026-05-05 02:00:00,organic,mobile,0
2438,purchase,2026-05-07 18:00:00,organic,mobile,49
2439,view_product,2026-05-06 15:00:00,paid_social,mobile,0
2440,view_product,2026-05-07 13:00:00,paid_social,desktop,0
2441,view_product,2026-05-09 00:00:00,paid_social,desktop,0
2442,view_product,2026-05-26 00:00:00,organic,desktop,0
2443,view_product,2026-05-28 06:00:00,paid_social,mobile,0
2444,view_product,2026-05-12 20:00:00,search,mobile,0
2446,view_product,2026-05-20 13:00:00,paid_social,tablet,0
2447,view_product,2026-05-05 08:00:00,referral,desktop,0
2447,add_to_cart,2026-05-06 16:00:00,referral,desktop,0
2448,view_product,2026-05-08 06:00:00,paid_social,mobile,0
2449,view_product,2026-05-17 21:00:00,paid_social,mobile,0
2450,view_product,2026-05-10 22:00:00,search,desktop,0
2450,add_to_cart,2026-05-12 13:00:00,search,desktop,0
2451,view_product,2026-05-15 16:00:00,email,mobile,0
2452,view_product,2026-05-18 10:00:00,organic,desktop,0
2453,view_product,2026-05-18 19:00:00,email,desktop,0
2454,view_product,2026-05-17 13:00:00,search,desktop,0
2455,view_product,2026-05-20 04:00:00,paid_social,desktop,0
2455,add_to_cart,2026-05-20 19:00:00,paid_social,desktop,0
2456,view_product,2026-05-09 03:00:00,paid_social,mobile,0
2456,add_to_cart,2026-05-09 14:00:00,paid_social,mobile,0
2457,view_product,2026-05-20 20:00:00,search,mobile,0
2457,add_to_cart,2026-05-21 03:00:00,search,mobile,0
2458,view_product,2026-05-24 07:00:00,paid_social,tablet,0
2458,add_to_cart,2026-05-24 08:00:00,paid_social,tablet,0
2459,view_product,2026-05-14 13:00:00,organic,desktop,0
2462,view_product,2026-05-22 18:00:00,paid_social,mobile,0
2463,view_product,2026-05-14 15:00:00,referral,mobile,0
2463,add_to_cart,2026-05-16 08:00:00,referral,mobile,0
2463,purchase,2026-05-18 11:00:00,referral,mobile,149
2464,view_product,2026-05-07 15:00:00,search,mobile,0
2464,add_to_cart,2026-05-09 00:00:00,search,mobile,0
2465,view_product,2026-05-22 06:00:00,paid_social,mobile,0
2466,view_product,2026-05-28 15:00:00,organic,mobile,0
2466,add_to_cart,2026-05-30 10:00:00,organic,mobile,0
2468,view_product,2026-05-06 01:00:00,paid_social,desktop,0
2468,add_to_cart,2026-05-06 06:00:00,paid_social,desktop,0
2469,view_product,2026-05-24 08:00:00,paid_social,mobile,0
2470,view_product,2026-05-03 14:00:00,search,desktop,0
2471,view_product,2026-05-15 08:00:00,paid_social,mobile,0
2471,add_to_cart,2026-05-17 04:00:00,paid_social,mobile,0
2472,view_product,2026-05-22 19:00:00,organic,mobile,0
2472,add_to_cart,2026-05-23 20:00:00,organic,mobile,0
2472,purchase,2026-05-26 18:00:00,organic,mobile,49
2473,view_product,2026-05-27 14:00:00,search,mobile,0
2473,add_to_cart,2026-05-28 16:00:00,search,mobile,0
2474,view_product,2026-05-21 01:00:00,email,desktop,0
2475,view_product,2026-05-06 12:00:00,search,mobile,0
2476,view_product,2026-05-17 10:00:00,organic,desktop,0
2476,add_to_cart,2026-05-18 07:00:00,organic,desktop,0
2477,view_product,2026-05-29 08:00:00,organic,desktop,0
2477,add_to_cart,2026-05-31 03:00:00,organic,desktop,0
2479,view_product,2026-05-21 15:00:00,paid_social,mobile,0
2479,add_to_cart,2026-05-22 03:00:00,paid_social,mobile,0
2480,view_product,2026-05-24 00:00:00,referral,desktop,0
2480,add_to_cart,2026-05-25 10:00:00,referral,desktop,0
2481,view_product,2026-05-22 16:00:00,organic,mobile,0
2482,view_product,2026-05-03 11:00:00,search,mobile,0
2482,add_to_cart,2026-05-04 12:00:00,search,mobile,0
2483,view_product,2026-05-15 05:00:00,organic,desktop,0
2485,view_product,2026-05-14 18:00:00,paid_social,mobile,0
2487,view_product,2026-05-18 06:00:00,paid_social,desktop,0
2490,view_product,2026-05-08 10:00:00,search,desktop,0
2492,view_product,2026-05-29 00:00:00,search,desktop,0
2493,view_product,2026-05-14 19:00:00,referral,desktop,0
2493,add_to_cart,2026-05-15 13:00:00,referral,desktop,0
2493,purchase,2026-05-16 17:00:00,referral,desktop,99
2494,view_product,2026-05-03 01:00:00,paid_social,mobile,0
2495,view_product,2026-05-05 17:00:00,organic,desktop,0
2496,view_product,2026-05-25 19:00:00,paid_social,mobile,0
2497,view_product,2026-05-11 06:00:00,email,tablet,0
2497,add_to_cart,2026-05-12 20:00:00,email,tablet,0
2497,purchase,2026-05-15 04:00:00,email,tablet,149
2499,view_product,2026-05-30 18:00:00,organic,mobile,0
2500,view_product,2026-05-24 10:00:00,search,mobile,0
2501,view_product,2026-05-04 06:00:00,organic,mobile,0
2501,add_to_cart,2026-05-05 22:00:00,organic,mobile,0
2502,view_product,2026-05-28 01:00:00,email,mobile,0
2503,view_product,2026-05-21 22:00:00,referral,mobile,0
2506,view_product,2026-05-11 15:00:00,search,mobile,0
2508,view_product,2026-05-31 00:00:00,organic,desktop,0
2509,view_product,2026-05-08 17:00:00,paid_social,mobile,0
2509,add_to_cart,2026-05-10 12:00:00,paid_social,mobile,0
2510,view_product,2026-05-08 19:00:00,referral,mobile,0
2510,add_to_cart,2026-05-09 05:00:00,referral,mobile,0
2512,view_product,2026-05-14 02:00:00,referral,desktop,0
2512,add_to_cart,2026-05-15 12:00:00,referral,desktop,0
2513,view_product,2026-05-07 16:00:00,organic,desktop,0
2513,add_to_cart,2026-05-07 18:00:00,organic,desktop,0
2515,view_product,2026-05-28 03:00:00,search,desktop,0
2516,view_product,2026-05-20 15:00:00,organic,desktop,0
2516,add_to_cart,2026-05-21 19:00:00,organic,desktop,0
2517,view_product,2026-05-08 21:00:00,search,desktop,0
2517,add_to_cart,2026-05-10 06:00:00,search,desktop,0
2518,view_product,2026-05-16 16:00:00,paid_social,desktop,0
2519,view_product,2026-05-17 16:00:00,email,desktop,0
2520,view_product,2026-06-03 10:00:00,paid_social,mobile,0
2521,view_product,2026-05-09 22:00:00,organic,mobile,0
2523,view_product,2026-05-19 05:00:00,paid_social,desktop,0
2523,add_to_cart,2026-05-19 20:00:00,paid_social,desktop,0
2523,purchase,2026-05-22 03:00:00,paid_social,desktop,29
2524,view_product,2026-05-09 17:00:00,paid_social,mobile,0
2524,add_to_cart,2026-05-11 09:00:00,paid_social,mobile,0
2525,view_product,2026-05-25 15:00:00,organic,mobile,0
2525,add_to_cart,2026-05-27 01:00:00,organic,mobile,0
2525,purchase,2026-05-29 10:00:00,organic,mobile,49
2526,view_product,2026-05-29 05:00:00,referral,mobile,0
2527,view_product,2026-05-28 21:00:00,paid_social,mobile,0
2527,add_to_cart,2026-05-29 03:00:00,paid_social,mobile,0
2528,view_product,2026-05-21 14:00:00,referral,desktop,0
2529,view_product,2026-05-28 12:00:00,search,desktop,0
2531,view_product,2026-05-11 19:00:00,organic,mobile,0
2535,view_product,2026-06-02 23:00:00,referral,tablet,0
2535,add_to_cart,2026-06-04 17:00:00,referral,tablet,0
2536,view_product,2026-06-03 18:00:00,organic,mobile,0
2536,add_to_cart,2026-06-04 04:00:00,organic,mobile,0
2537,view_product,2026-06-01 18:00:00,email,mobile,0
2537,add_to_cart,2026-06-03 16:00:00,email,mobile,0
2538,view_product,2026-05-31 10:00:00,email,tablet,0
2540,view_product,2026-05-26 20:00:00,paid_social,mobile,0
2541,view_product,2026-06-01 08:00:00,organic,desktop,0
2543,view_product,2026-06-01 08:00:00,paid_social,mobile,0
2543,add_to_cart,2026-06-02 13:00:00,paid_social,mobile,0
2544,view_product,2026-05-31 18:00:00,email,desktop,0
2547,view_product,2026-05-28 21:00:00,paid_social,desktop,0
2547,add_to_cart,2026-05-30 02:00:00,paid_social,desktop,0
2548,view_product,2026-05-25 11:00:00,organic,desktop,0
2549,view_product,2026-05-25 01:00:00,paid_social,desktop,0
2550,view_product,2026-05-05 19:00:00,paid_social,desktop,0
2551,view_product,2026-05-12 12:00:00,search,mobile,0
2552,view_product,2026-05-10 17:00:00,paid_social,tablet,0
2553,view_product,2026-05-31 00:00:00,search,mobile,0
2555,view_product,2026-05-14 02:00:00,paid_social,desktop,0
2555,add_to_cart,2026-05-15 16:00:00,paid_social,desktop,0
2556,view_product,2026-05-05 20:00:00,organic,desktop,0
2557,view_product,2026-06-01 10:00:00,paid_social,mobile,0
2558,view_product,2026-05-07 03:00:00,paid_social,mobile,0
2558,add_to_cart,2026-05-08 16:00:00,paid_social,mobile,0
2559,view_product,2026-06-03 12:00:00,paid_social,desktop,0
2560,view_product,2026-05-19 16:00:00,organic,tablet,0
2562,view_product,2026-05-11 00:00:00,referral,tablet,0
2563,view_product,2026-05-11 01:00:00,organic,desktop,0
2564,view_product,2026-05-06 04:00:00,paid_social,mobile,0
2564,add_to_cart,2026-05-06 14:00:00,paid_social,mobile,0
2565,view_product,2026-05-13 19:00:00,organic,tablet,0
2566,view_product,2026-05-11 16:00:00,referral,mobile,0
2568,view_product,2026-06-03 14:00:00,paid_social,desktop,0
2569,view_product,2026-05-06 01:00:00,organic,mobile,0
2570,view_product,2026-06-01 19:00:00,email,mobile,0
2571,view_product,2026-05-29 07:00:00,paid_social,mobile,0
2572,view_product,2026-05-30 22:00:00,organic,mobile,0
2574,view_product,2026-05-19 03:00:00,organic,desktop,0
2576,view_product,2026-05-21 03:00:00,paid_social,mobile,0
2576,add_to_cart,2026-05-22 01:00:00,paid_social,mobile,0
2577,view_product,2026-05-21 14:00:00,search,mobile,0
2578,view_product,2026-05-02 20:00:00,paid_social,desktop,0
2578,add_to_cart,2026-05-04 03:00:00,paid_social,desktop,0
2579,view_product,2026-05-28 07:00:00,paid_social,mobile,0
2580,view_product,2026-05-15 08:00:00,search,desktop,0
2580,add_to_cart,2026-05-16 08:00:00,search,desktop,0
2581,view_product,2026-05-09 02:00:00,organic,desktop,0
2581,add_to_cart,2026-05-09 22:00:00,organic,desktop,0
2583,view_product,2026-06-04 03:00:00,paid_social,desktop,0
2586,view_product,2026-05-17 06:00:00,search,mobile,0
2588,view_product,2026-06-03 12:00:00,search,desktop,0
2589,view_product,2026-05-13 02:00:00,organic,mobile,0
2590,view_product,2026-05-14 14:00:00,email,mobile,0
2591,view_product,2026-05-12 07:00:00,search,mobile,0
2592,view_product,2026-05-14 08:00:00,organic,mobile,0
2592,add_to_cart,2026-05-15 17:00:00,organic,mobile,0
2593,view_product,2026-05-08 18:00:00,paid_social,tablet,0
2594,view_product,2026-05-10 13:00:00,search,tablet,0
2595,view_product,2026-05-12 00:00:00,referral,mobile,0
2595,add_to_cart,2026-05-12 14:00:00,referral,mobile,0
2596,view_product,2026-05-30 06:00:00,email,mobile,0
2597,view_product,2026-05-12 03:00:00,paid_social,mobile,0
2597,add_to_cart,2026-05-13 11:00:00,paid_social,mobile,0
2598,view_product,2026-05-25 19:00:00,referral,desktop,0
2599,view_product,2026-05-10 14:00:00,search,tablet,0
2599,add_to_cart,2026-05-11 23:00:00,search,tablet,0
2600,view_product,2026-05-26 06:00:00,email,mobile,0
2601,view_product,2026-05-05 10:00:00,organic,mobile,0
2603,view_product,2026-05-19 05:00:00,organic,desktop,0
2604,view_product,2026-05-17 09:00:00,organic,mobile,0
2604,add_to_cart,2026-05-19 09:00:00,organic,mobile,0
2605,view_product,2026-05-28 23:00:00,search,mobile,0
2605,add_to_cart,2026-05-29 15:00:00,search,mobile,0
2606,view_product,2026-05-04 14:00:00,email,desktop,0
2607,view_product,2026-05-07 15:00:00,paid_social,mobile,0
2608,view_product,2026-05-15 03:00:00,organic,mobile,0
2608,add_to_cart,2026-05-16 20:00:00,organic,mobile,0
2609,view_product,2026-05-22 02:00:00,email,desktop,0
2610,view_product,2026-05-27 19:00:00,search,desktop,0
2610,add_to_cart,2026-05-28 00:00:00,search,desktop,0
2611,view_product,2026-05-02 05:00:00,paid_social,desktop,0
2611,add_to_cart,2026-05-04 00:00:00,paid_social,desktop,0
2611,purchase,2026-05-06 23:00:00,paid_social,desktop,29
2613,view_product,2026-05-16 07:00:00,search,desktop,0
2614,view_product,2026-05-03 21:00:00,organic,tablet,0
2615,view_product,2026-05-04 22:00:00,paid_social,desktop,0
2617,view_product,2026-05-06 14:00:00,paid_social,desktop,0
2617,add_to_cart,2026-05-08 14:00:00,paid_social,desktop,0
2618,view_product,2026-05-21 04:00:00,paid_social,tablet,0
2619,view_product,2026-05-25 07:00:00,search,mobile,0
2620,view_product,2026-05-02 04:00:00,search,tablet,0
2622,view_product,2026-06-04 00:00:00,referral,desktop,0
2623,view_product,2026-05-10 22:00:00,email,desktop,0
2624,view_product,2026-05-11 13:00:00,paid_social,mobile,0
2624,add_to_cart,2026-05-12 19:00:00,paid_social,mobile,0
2624,purchase,2026-05-14 20:00:00,paid_social,mobile,499
2625,view_product,2026-05-03 00:00:00,paid_social,desktop,0
2625,add_to_cart,2026-05-03 21:00:00,paid_social,desktop,0
2627,view_product,2026-05-25 04:00:00,email,mobile,0
2629,view_product,2026-05-18 07:00:00,organic,desktop,0
2629,add_to_cart,2026-05-19 21:00:00,organic,desktop,0
2630,view_product,2026-05-22 23:00:00,organic,mobile,0
2631,view_product,2026-05-27 13:00:00,paid_social,desktop,0
2632,view_product,2026-05-10 03:00:00,referral,desktop,0
2633,view_product,2026-05-12 10:00:00,search,desktop,0
2633,add_to_cart,2026-05-13 06:00:00,search,desktop,0
2634,view_product,2026-05-19 09:00:00,organic,mobile,0
2634,add_to_cart,2026-05-19 20:00:00,organic,mobile,0
2634,purchase,2026-05-21 17:00:00,organic,mobile,29
2635,view_product,2026-05-16 11:00:00,paid_social,desktop,0
2636,view_product,2026-05-17 01:00:00,organic,mobile,0
2636,add_to_cart,2026-05-18 02:00:00,organic,mobile,0
2636,purchase,2026-05-18 19:00:00,organic,mobile,99
2637,view_product,2026-05-16 11:00:00,search,mobile,0
2638,view_product,2026-05-18 20:00:00,organic,mobile,0
2638,add_to_cart,2026-05-20 10:00:00,organic,mobile,0
2639,view_product,2026-05-18 21:00:00,search,desktop,0
2641,view_product,2026-05-21 09:00:00,search,mobile,0
2642,view_product,2026-05-19 10:00:00,paid_social,tablet,0
2642,add_to_cart,2026-05-19 22:00:00,paid_social,tablet,0
2643,view_product,2026-05-16 23:00:00,paid_social,tablet,0
2644,view_product,2026-05-24 09:00:00,referral,desktop,0
2645,view_product,2026-05-21 12:00:00,paid_social,desktop,0
2646,view_product,2026-05-22 07:00:00,organic,mobile,0
2647,view_product,2026-05-05 07:00:00,paid_social,mobile,0
2647,add_to_cart,2026-05-06 07:00:00,paid_social,mobile,0
2648,view_product,2026-05-20 02:00:00,search,desktop,0
2648,add_to_cart,2026-05-21 09:00:00,search,desktop,0
2650,view_product,2026-05-25 03:00:00,paid_social,mobile,0
2650,add_to_cart,2026-05-26 17:00:00,paid_social,mobile,0
2651,view_product,2026-05-26 10:00:00,paid_social,desktop,0
2651,add_to_cart,2026-05-26 19:00:00,paid_social,desktop,0
2652,view_product,2026-05-27 18:00:00,paid_social,mobile,0
2652,add_to_cart,2026-05-28 10:00:00,paid_social,mobile,0
2653,view_product,2026-06-01 03:00:00,search,mobile,0
2654,view_product,2026-05-28 11:00:00,paid_social,desktop,0
2655,view_product,2026-05-25 22:00:00,email,mobile,0
2657,view_product,2026-05-07 18:00:00,organic,tablet,0
2657,add_to_cart,2026-05-08 00:00:00,organic,tablet,0
2658,view_product,2026-05-12 15:00:00,email,mobile,0
2659,view_product,2026-05-18 00:00:00,organic,mobile,0
2660,view_product,2026-05-05 14:00:00,organic,mobile,0
2660,add_to_cart,2026-05-07 06:00:00,organic,mobile,0
2661,view_product,2026-05-25 13:00:00,paid_social,desktop,0
2661,add_to_cart,2026-05-26 11:00:00,paid_social,desktop,0
2663,view_product,2026-05-24 20:00:00,email,desktop,0
2664,view_product,2026-05-26 18:00:00,search,desktop,0
2665,view_product,2026-05-18 02:00:00,email,mobile,0
2665,add_to_cart,2026-05-18 19:00:00,email,mobile,0
2665,purchase,2026-05-19 21:00:00,email,mobile,29
2666,view_product,2026-05-06 06:00:00,organic,mobile,0
2666,add_to_cart,2026-05-07 15:00:00,organic,mobile,0
2667,view_product,2026-05-06 22:00:00,search,mobile,0
2669,view_product,2026-05-23 04:00:00,organic,desktop,0
2669,add_to_cart,2026-05-25 04:00:00,organic,desktop,0
2669,purchase,2026-05-26 18:00:00,organic,desktop,199
2670,view_product,2026-05-31 15:00:00,email,mobile,0
2670,add_to_cart,2026-06-01 12:00:00,email,mobile,0
2670,purchase,2026-06-03 05:00:00,email,mobile,149
2671,view_product,2026-05-10 03:00:00,email,mobile,0
2672,view_product,2026-05-15 06:00:00,organic,mobile,0
2673,view_product,2026-05-06 04:00:00,search,mobile,0
2674,view_product,2026-05-16 10:00:00,paid_social,desktop,0
2674,add_to_cart,2026-05-18 00:00:00,paid_social,desktop,0
2674,purchase,2026-05-18 23:00:00,paid_social,desktop,29
2675,view_product,2026-05-24 00:00:00,organic,mobile,0
2675,add_to_cart,2026-05-25 19:00:00,organic,mobile,0
2676,view_product,2026-05-27 03:00:00,email,mobile,0
2677,view_product,2026-05-03 06:00:00,organic,desktop,0
2677,add_to_cart,2026-05-03 13:00:00,organic,desktop,0
2677,purchase,2026-05-04 12:00:00,organic,desktop,99
2678,view_product,2026-05-14 06:00:00,referral,desktop,0
2678,add_to_cart,2026-05-16 05:00:00,referral,desktop,0
2679,view_product,2026-05-27 21:00:00,search,desktop,0
2679,add_to_cart,2026-05-28 06:00:00,search,desktop,0
2679,purchase,2026-05-29 06:00:00,search,desktop,99
2680,view_product,2026-05-12 19:00:00,organic,mobile,0
2681,view_product,2026-05-18 08:00:00,search,desktop,0
2682,view_product,2026-05-23 08:00:00,referral,desktop,0
2682,add_to_cart,2026-05-23 12:00:00,referral,desktop,0
2683,view_product,2026-05-10 07:00:00,search,mobile,0
2684,view_product,2026-05-19 15:00:00,search,desktop,0
2686,view_product,2026-05-21 18:00:00,organic,desktop,0
2687,view_product,2026-05-22 19:00:00,paid_social,desktop,0
2688,view_product,2026-05-04 02:00:00,organic,desktop,0
2688,add_to_cart,2026-05-04 14:00:00,organic,desktop,0
2690,view_product,2026-05-10 18:00:00,search,desktop,0
2691,view_product,2026-06-02 05:00:00,search,desktop,0
2691,add_to_cart,2026-06-02 21:00:00,search,desktop,0
2692,view_product,2026-05-26 13:00:00,paid_social,desktop,0
2693,view_product,2026-05-27 11:00:00,search,tablet,0
2693,add_to_cart,2026-05-28 13:00:00,search,tablet,0
2694,view_product,2026-05-28 09:00:00,referral,desktop,0
2695,view_product,2026-05-14 12:00:00,email,desktop,0
2696,view_product,2026-05-29 10:00:00,organic,mobile,0
2696,add_to_cart,2026-05-31 00:00:00,organic,mobile,0
2697,view_product,2026-05-26 04:00:00,search,desktop,0
2699,view_product,2026-05-18 23:00:00,organic,mobile,0
2699,add_to_cart,2026-05-19 18:00:00,organic,mobile,0
2699,purchase,2026-05-21 20:00:00,organic,mobile,99
2700,view_product,2026-05-18 03:00:00,paid_social,mobile,0
2700,add_to_cart,2026-05-18 09:00:00,paid_social,mobile,0
2700,purchase,2026-05-20 20:00:00,paid_social,mobile,299
2701,view_product,2026-05-05 06:00:00,referral,mobile,0
2702,view_product,2026-05-10 10:00:00,paid_social,mobile,0
2702,add_to_cart,2026-05-12 05:00:00,paid_social,mobile,0
2703,view_product,2026-05-31 23:00:00,email,mobile,0
2704,view_product,2026-05-26 13:00:00,organic,mobile,0
2705,view_product,2026-05-24 04:00:00,organic,desktop,0
2705,add_to_cart,2026-05-25 11:00:00,organic,desktop,0
2706,view_product,2026-05-20 17:00:00,organic,mobile,0
2707,view_product,2026-05-12 11:00:00,email,desktop,0
2708,view_product,2026-05-22 02:00:00,organic,mobile,0
2708,add_to_cart,2026-05-23 11:00:00,organic,mobile,0
2709,view_product,2026-05-23 00:00:00,email,desktop,0
2709,add_to_cart,2026-05-24 08:00:00,email,desktop,0
2710,view_product,2026-05-07 01:00:00,search,tablet,0
2711,view_product,2026-05-15 03:00:00,email,tablet,0
2711,add_to_cart,2026-05-16 19:00:00,email,tablet,0
2712,view_product,2026-05-29 22:00:00,organic,mobile,0
2712,add_to_cart,2026-05-30 07:00:00,organic,mobile,0
2713,view_product,2026-05-21 03:00:00,search,desktop,0
2713,add_to_cart,2026-05-21 11:00:00,search,desktop,0
2714,view_product,2026-05-05 18:00:00,email,mobile,0
2715,view_product,2026-05-07 12:00:00,organic,mobile,0
2715,add_to_cart,2026-05-09 06:00:00,organic,mobile,0
2716,view_product,2026-05-11 20:00:00,referral,mobile,0
2716,add_to_cart,2026-05-13 17:00:00,referral,mobile,0
2717,view_product,2026-05-11 06:00:00,search,desktop,0
2718,view_product,2026-05-21 18:00:00,search,mobile,0
2719,view_product,2026-05-23 00:00:00,paid_social,desktop,0
2719,add_to_cart,2026-05-24 13:00:00,paid_social,desktop,0
2721,view_product,2026-05-19 03:00:00,email,mobile,0
2721,add_to_cart,2026-05-20 06:00:00,email,mobile,0
2722,view_product,2026-05-29 18:00:00,email,mobile,0
2723,view_product,2026-05-20 21:00:00,organic,mobile,0
2723,add_to_cart,2026-05-22 17:00:00,organic,mobile,0
2724,view_product,2026-05-25 07:00:00,email,mobile,0
2725,view_product,2026-05-25 03:00:00,organic,desktop,0
2725,add_to_cart,2026-05-26 16:00:00,organic,desktop,0
2725,purchase,2026-05-28 20:00:00,organic,desktop,199
2726,view_product,2026-05-21 08:00:00,paid_social,mobile,0
2727,view_product,2026-05-26 06:00:00,paid_social,tablet,0
2727,add_to_cart,2026-05-27 00:00:00,paid_social,tablet,0
2728,view_product,2026-06-03 13:00:00,paid_social,desktop,0
2729,view_product,2026-05-27 21:00:00,search,tablet,0
2729,add_to_cart,2026-05-28 04:00:00,search,tablet,0
2731,view_product,2026-05-31 08:00:00,paid_social,mobile,0
2731,add_to_cart,2026-05-31 12:00:00,paid_social,mobile,0
2733,view_product,2026-05-07 01:00:00,paid_social,mobile,0
2733,add_to_cart,2026-05-07 18:00:00,paid_social,mobile,0
2734,view_product,2026-05-05 00:00:00,search,desktop,0
2735,view_product,2026-06-03 18:00:00,search,tablet,0
2736,view_product,2026-05-23 01:00:00,email,desktop,0
2737,view_product,2026-05-11 01:00:00,paid_social,desktop,0
2737,add_to_cart,2026-05-12 13:00:00,paid_social,desktop,0
2738,view_product,2026-05-26 03:00:00,search,mobile,0
2739,view_product,2026-05-24 23:00:00,paid_social,mobile,0
2741,view_product,2026-05-31 09:00:00,organic,mobile,0
2741,add_to_cart,2026-05-31 22:00:00,organic,mobile,0
2744,view_product,2026-05-14 04:00:00,email,desktop,0
2745,view_product,2026-05-14 02:00:00,email,desktop,0
2746,view_product,2026-05-07 21:00:00,organic,mobile,0
2746,add_to_cart,2026-05-09 11:00:00,organic,mobile,0
2746,purchase,2026-05-12 09:00:00,organic,mobile,99
2747,view_product,2026-05-27 03:00:00,search,desktop,0
2749,view_product,2026-05-03 06:00:00,paid_social,mobile,0
2750,view_product,2026-05-11 18:00:00,email,mobile,0
2754,view_product,2026-05-27 21:00:00,organic,mobile,0
2755,view_product,2026-05-25 17:00:00,paid_social,mobile,0
2756,view_product,2026-05-25 03:00:00,search,mobile,0
2756,add_to_cart,2026-05-26 14:00:00,search,mobile,0
2757,view_product,2026-05-12 04:00:00,search,mobile,0
2759,view_product,2026-05-23 06:00:00,search,desktop,0
2760,view_product,2026-05-25 11:00:00,search,desktop,0
2761,view_product,2026-05-11 06:00:00,paid_social,mobile,0
2762,view_product,2026-05-26 01:00:00,email,desktop,0
2763,view_product,2026-05-09 03:00:00,search,mobile,0
2764,view_product,2026-05-12 09:00:00,organic,mobile,0
2764,add_to_cart,2026-05-14 03:00:00,organic,mobile,0
2764,purchase,2026-05-16 00:00:00,organic,mobile,49
2765,view_product,2026-05-12 07:00:00,email,mobile,0
2765,add_to_cart,2026-05-13 05:00:00,email,mobile,0
2765,purchase,2026-05-13 12:00:00,email,mobile,99
2766,view_product,2026-05-09 05:00:00,organic,mobile,0
2766,add_to_cart,2026-05-10 08:00:00,organic,mobile,0
2768,view_product,2026-05-31 05:00:00,organic,mobile,0
2769,view_product,2026-05-05 02:00:00,paid_social,mobile,0
2769,add_to_cart,2026-05-06 19:00:00,paid_social,mobile,0
2770,view_product,2026-05-19 22:00:00,search,desktop,0
2771,view_product,2026-06-02 19:00:00,organic,mobile,0
2771,add_to_cart,2026-06-04 05:00:00,organic,mobile,0
2772,view_product,2026-05-17 19:00:00,referral,desktop,0
2772,add_to_cart,2026-05-19 08:00:00,referral,desktop,0
2773,view_product,2026-05-16 00:00:00,search,mobile,0
2773,add_to_cart,2026-05-17 14:00:00,search,mobile,0
2774,view_product,2026-05-08 13:00:00,organic,mobile,0
2777,view_product,2026-05-09 16:00:00,paid_social,mobile,0
2777,add_to_cart,2026-05-10 02:00:00,paid_social,mobile,0
2778,view_product,2026-05-11 23:00:00,referral,mobile,0
2778,add_to_cart,2026-05-12 09:00:00,referral,mobile,0
2779,view_product,2026-05-09 11:00:00,search,mobile,0
2780,view_product,2026-05-07 00:00:00,paid_social,mobile,0
2781,view_product,2026-05-17 09:00:00,organic,mobile,0
2782,view_product,2026-05-14 03:00:00,paid_social,mobile,0
2783,view_product,2026-05-29 16:00:00,organic,desktop,0
2786,view_product,2026-05-29 16:00:00,paid_social,mobile,0
2789,view_product,2026-06-03 13:00:00,paid_social,mobile,0
2790,view_product,2026-06-01 08:00:00,search,desktop,0
2792,view_product,2026-05-26 17:00:00,paid_social,mobile,0
2792,add_to_cart,2026-05-28 00:00:00,paid_social,mobile,0
2793,view_product,2026-06-02 03:00:00,search,mobile,0
2793,add_to_cart,2026-06-03 22:00:00,search,mobile,0
2793,purchase,2026-06-05 04:00:00,search,mobile,29
2794,view_product,2026-05-21 17:00:00,search,mobile,0
2794,add_to_cart,2026-05-21 18:00:00,search,mobile,0
2795,view_product,2026-05-09 16:00:00,referral,mobile,0
2795,add_to_cart,2026-05-11 07:00:00,referral,mobile,0
2796,view_product,2026-05-02 08:00:00,referral,desktop,0
2796,add_to_cart,2026-05-04 07:00:00,referral,desktop,0
2797,view_product,2026-05-28 03:00:00,organic,mobile,0
2797,add_to_cart,2026-05-28 10:00:00,organic,mobile,0
2799,view_product,2026-05-26 10:00:00,email,mobile,0
2799,add_to_cart,2026-05-27 15:00:00,email,mobile,0
2800,view_product,2026-05-26 16:00:00,organic,desktop,0
2802,view_product,2026-05-28 09:00:00,organic,desktop,0
2802,add_to_cart,2026-05-30 06:00:00,organic,desktop,0
2803,view_product,2026-05-10 17:00:00,email,mobile,0
2804,view_product,2026-05-04 16:00:00,organic,tablet,0
2804,add_to_cart,2026-05-05 01:00:00,organic,tablet,0
2805,view_product,2026-05-06 00:00:00,referral,mobile,0
2806,view_product,2026-05-09 22:00:00,organic,desktop,0
2807,view_product,2026-05-29 19:00:00,search,mobile,0
2807,add_to_cart,2026-05-30 04:00:00,search,mobile,0
